observation_id;latitude;longitude;species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name;cell_id;cell_AEE_reference_grid_FR_10km_code;subset
10737784;43.5823364257813;1.38858509063721;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4479;10kmE362N231;test
10740113;43.3111267089844;3.4113559722900404;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6050;10kmE378N226;train
10740529;46.022800445556605;4.99045991897583;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7575;10kmE393N255;train
10741566;47.7392463684082;5.92683839797974;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8400;10kmE401N274;train
10742525;44.6758842468262;1.90420734882355;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4958;10kmE367N243;test
10742757;47.86920547485349;-2.77751350402832;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;2357;10kmE336N283;train
10743832;43.42944717407229;2.0012652873992898;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4944;10kmE367N229;val
10746168;43.1269416809082;2.8979218006134;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5634;10kmE374N225;train
10746298;44.5570602416992;2.67107605934143;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5549;10kmE373N241;train
10746385;45.96390533447271;6.1330828666687;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8474;10kmE402N254;val
10746526;50.678806304931605;3.22265410423279;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6729;10kmE384N308;train
10750148;48.925235748290994;2.41350436210632;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5904;10kmE376N289;train
10751427;48.0754737854004;2.44883155822754;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5791;10kmE375N280;train
10751860;46.6494026184082;0.35795447230339;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4158;10kmE358N266;train
10755058;43.4109230041504;6.095407485961911;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8257;10kmE400N226;train
10756273;46.6164894104004;-1.86019468307495;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;2714;10kmE341N268;val
10756565;44.0183639526367;4.421594619750981;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6947;10kmE387N233;train
10757822;47.849891662597706;1.94166135787964;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5385;10kmE371N278;train
10757891;42.7240028381348;2.97736430168152;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5629;10kmE374N220;train
10758332;43.7306175231934;0.8860103487968449;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4125;10kmE358N233;train
10760112;50.156665802002;3.22250008583069;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6627;10kmE383N302;train
10760369;46.330696105957;5.192469120025639;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7783;10kmE395N259;train
10760673;43.51139831542971;5.44839000701904;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7751;10kmE395N227;train
10761136;45.3736381530762;4.815167903900151;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7363;10kmE391N248;train
10761448;48.8348007202149;2.37655639648437;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5903;10kmE376N288;val
10762239;49.2949066162109;-0.654972076416016;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;3837;10kmE354N296;train
10762721;47.9926605224609;2.6178970336914102;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5998;10kmE377N279;train
10763523;46.546390533447294;3.2858333587646498;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6294;10kmE380N262;train
10765893;49.8558959960937;0.709616661071777;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4827;10kmE365N301;train
10766024;43.4264602661133;6.44058990478516;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8539;10kmE403N226;test
10766361;49.1732025146484;0.78727000951767;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4819;10kmE365N293;val
10767520;43.643405914306605;1.3863980770111102;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4480;10kmE362N232;train
10767956;44.3872871398926;4.405821800231929;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6952;10kmE387N238;train
10768416;48.528621673584006;7.70729827880859;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;9470;10kmE415N282;val
10768472;47.9848861694336;4.7801365852356;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7597;10kmE393N277;train
10768618;48.211734771728494;3.28626275062561;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6511;10kmE382N281;train
10769471;43.88935470581061;4.92578411102295;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7347;10kmE391N232;val
10770568;43.4916915893555;5.38975954055786;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7648;10kmE394N227;train
10771099;48.7704544067383;2.03164625167847;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5596;10kmE373N288;train
10773303;45.8697853088379;1.47129714488983;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4782;10kmE365N256;train
10774317;48.131072998046896;-0.8519180417060849;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;3561;10kmE351N283;train
10775388;46.2088432312012;5.22979736328125;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7781;10kmE395N257;train
10776838;45.6746635437012;-0.307338178157806;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;3534;10kmE351N256;train
10778338;44.5640182495117;5.948688507080081;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8173;10kmE399N239;train
10779994;44.2352523803711;4.992061138153081;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7454;10kmE392N236;train
10780071;47.5439682006836;2.19192123413086;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5582;10kmE373N274;train
10780157;48.8322219848633;2.30194449424744;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5799;10kmE375N288;train
10780828;47.3391799926758;0.513863921165466;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4342;10kmE360N273;train
10782614;48.720043182373;5.28104066848755;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8018;10kmE397N285;train
10782876;44.1425247192383;4.80565500259399;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7248;10kmE390N235;train
10784854;43.604248046875;7.01136922836304;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8903;10kmE407N228;train
10785890;48.3439407348633;1.49440860748291;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5191;10kmE369N283;val
10787365;50.641284942627;3.08804225921631;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6633;10kmE383N308;train
10789058;45.7664642333984;4.75838994979858;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7368;10kmE391N253;train
10789492;49.103054046630895;1.26333332061768;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5103;10kmE368N292;train
10789696;44.780216217040994;2.25480580329895;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5250;10kmE370N243;train
10791854;48.812171936035206;2.13666200637817;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5697;10kmE374N288;test
10792909;47.8235015869141;-4.37124681472778;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;1648;10kmE325N284;train
10793103;46.955238342285206;4.31196069717407;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7078;10kmE388N266;train
10793109;49.034095764160206;2.07213926315308;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5700;10kmE374N291;train
10794268;49.2128715515137;5.96365022659302;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8510;10kmE402N290;train
10797207;47.987579345703104;-3.74582362174988;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;1941;10kmE330N285;train
10799362;46.783695220947294;-2.07285499572754;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;2642;10kmE340N270;train
10799720;48.8409004211426;2.69938826560974;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6112;10kmE378N288;train
10799736;48.9088020324707;2.45033001899719;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5904;10kmE376N289;train
10800352;48.8351860046387;2.54645538330078;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6007;10kmE377N288;train
10800865;45.782398223877;4.85279941558838;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7471;10kmE392N253;test
10801081;48.41559219360349;-1.25424182415009;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;3389;10kmE349N287;train
10801388;43.673580169677706;4.432196617126469;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6944;10kmE387N230;train
10802311;50.4004211425781;1.58223330974579;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5513;10kmE372N306;test
10803054;44.3605537414551;4.9186110496521;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7352;10kmE391N237;train
10803265;46.65680313110349;-0.018484599888325;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;3895;10kmE355N266;train
10803548;49.228645324707;2.13173627853394;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5702;10kmE374N293;train
10805613;48.3611068725586;7.46602487564087;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;9366;10kmE413N280;train
10807395;49.121368408203104;6.17284488677979;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8693;10kmE404N289;test
10808309;45.7551116943359;4.80658674240112;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7367;10kmE391N252;train
10809059;47.1583595275879;-1.6013445854187;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;2943;10kmE344N274;train
10809616;43.3672103881836;1.98912072181702;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4943;10kmE367N228;val
10809796;47.0805549621582;-1.26055550575256;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;3112;10kmE346N272;train
10811892;48.2074165344238;7.3536281585693395;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;9310;10kmE412N279;train
10812192;46.0005569458008;5.02972221374512;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7575;10kmE393N255;train
10812268;49.9494438171387;3.4219117164611803;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6721;10kmE384N300;train
10812869;46.6663627624512;2.5481626987457298;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5775;10kmE375N264;train
10814335;43.6303939819336;3.8310067653656;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6460;10kmE382N230;val
10814836;44.2746238708496;5.27892255783081;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7657;10kmE394N236;train
10815193;43.9163208007813;5.33784675598145;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7653;10kmE394N232;train
10815831;45.655158996582;4.24952840805054;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6966;10kmE387N252;train
10816931;47.6597900390625;2.6508343219757102;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5890;10kmE376N275;train
10817717;43.139076232910206;5.8249616622924805;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8058;10kmE398N223;val
10818180;46.0434036254883;6.281230926513669;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;8568;10kmE403N255;train
10818461;48.096530914306605;-0.349445044994354;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;3911;10kmE355N282;train
10818942;45.895290374755895;1.28175520896912;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4689;10kmE364N257;train
10820421;45.63962173461911;-1.06145405769348;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;3096;10kmE346N256;train
10820681;48.6063461303711;7.7532649040222195;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;9471;10kmE415N283;train
10820708;43.7794456481934;5.03916645050049;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7448;10kmE392N230;train
10820767;50.1421051025391;1.87262642383575;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;5712;10kmE374N303;train
10821941;50.6401977539062;3.0853290557861297;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6633;10kmE383N308;train
10821948;50.5084915161133;2.58231091499329;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;6235;10kmE379N307;train
10823100;49.198055267334006;-0.386111110448837;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;4012;10kmE356N295;train
10823364;43.5564079284668;5.24273014068604;2;3889056;Perovskia atriplicifolia;Perovskia;Lamiaceae;Plantae;7548;10kmE393N228;train
10000841;43.57241821289061;1.39912748336792;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4479;10kmE362N231;test
10001104;43.5936508178711;2.59381651878357;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5437;10kmE372N230;test
10001756;47.9766654968262;4.498055458068849;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7392;10kmE391N277;train
10004034;47.3855323791504;3.68668150901794;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;6692;10kmE384N271;train
10004569;44.961063385009794;4.83828544616699;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7359;10kmE391N244;train
10004748;48.4430541992188;-1.53775823116303;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3214;10kmE347N288;train
10006052;43.1039886474609;5.858514785766599;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8058;10kmE398N223;val
10007179;47.2127838134766;-1.5500916242599498;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;2943;10kmE344N274;train
10007220;47.4172554016113;5.9728069305419895;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8396;10kmE401N270;train
10007961;49.0741271972656;1.5338755846023602;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5299;10kmE370N292;val
10009105;44.3358383178711;6.15497589111328;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8362;10kmE401N236;val
10009345;47.909637451171896;7.353600025176999;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;9306;10kmE412N275;train
10009481;49.0746955871582;1.53363311290741;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5299;10kmE370N292;val
10010375;43.3443260192871;3.20800375938416;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5842;10kmE376N227;train
10011921;47.2562599182129;-1.46998929977417;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3028;10kmE345N274;train
10013748;49.159454345703104;1.80142319202423;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5499;10kmE372N292;val
10014632;45.6599960327149;0.1764359027147289;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3884;10kmE355N255;train
10015164;45.1555366516113;2.60867476463318;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5555;10kmE373N247;train
10015224;44.6966819763184;6.32968664169312;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8460;10kmE402N240;train
10016190;47.3463020324707;-2.16666483879089;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;2648;10kmE340N276;test
10016373;50.950992584228494;1.80399572849274;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5721;10kmE374N312;train
10017260;47.2262077331543;0.251146495342255;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4164;10kmE358N272;train
10018684;43.317501068115206;0.364444434642792;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3682;10kmE353N229;train
10019431;44.826389312744105;1.17277777194977;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4493;10kmE362N245;train
10019698;49.111690521240206;-0.7467809915542599;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3747;10kmE353N294;train
10020415;43.919563293457;5.941113471984861;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8166;10kmE399N232;train
10021611;46.0344429016113;6.42999982833862;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8659;10kmE404N255;train
10022363;48.5780715942383;2.4356296062469505;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5900;10kmE376N285;train
10023600;49.4366226196289;1.08960425853729;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5011;10kmE367N296;train
10024128;46.588134765625;0.3273895978927609;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4157;10kmE358N265;train
10024989;45.9192924499512;3.0669150352478;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;6079;10kmE378N255;train
10025711;47.4866943359375;-0.551669478416443;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3642;10kmE352N276;train
10025908;46.711799621582;-0.9185879230499272;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3282;10kmE348N268;train
10026790;45.0931625366211;1.93989872932434;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5058;10kmE368N247;val
10027762;44.447151184082;1.4436646699905402;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4672;10kmE364N240;train
10028960;44.0380630493164;7.56672668457031;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;9296;10kmE412N232;train
10029221;45.814456939697294;6.028594970703129;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8379;10kmE401N253;train
10029803;45.735923767089794;4.68090343475342;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7265;10kmE390N252;train
10032382;44.06549453735349;1.99899160861969;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4951;10kmE367N236;val
10033088;49.2737045288086;-0.701541721820831;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3837;10kmE354N296;train
10033744;46.1777763366699;6.505000114440921;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8751;10kmE405N256;train
10034571;49.0749855041504;1.53365015983582;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5299;10kmE370N292;val
10035090;47.1803131103516;0.05121212080121;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3989;10kmE356N272;train
10035774;48.956268310546896;2.047287940979;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5598;10kmE373N290;test
10036060;45.8012771606445;4.86850500106812;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7471;10kmE392N253;test
10036437;45.20500183105471;5.75694465637207;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8081;10kmE398N246;train
10036483;46.7113037109375;5.64447021484375;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8098;10kmE398N263;test
10036648;43.6208610534668;5.30647945404053;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7650;10kmE394N229;train
10038722;43.669158935546896;-1.1117058992385902;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;2754;10kmE342N235;test
10041017;43.6146011352539;6.978811740875241;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8903;10kmE407N228;train
10041724;45.923469543457;6.42242288589478;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8658;10kmE404N254;train
10044635;45.7042846679687;3.055908203125;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;6077;10kmE378N253;test
10045573;44.66972351074221;1.31166660785675;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4582;10kmE363N243;train
10047931;47.5888900756836;1.33749997615814;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4990;10kmE367N275;train
10049075;45.9828910827637;5.26269149780273;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7779;10kmE395N255;train
10049495;42.8393707275391;0.354991286993027;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3677;10kmE353N224;train
10050202;45.0066528320312;4.865498065948491;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7359;10kmE391N244;train
10050219;46.66740417480471;0.3683300018310549;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4158;10kmE358N266;train
10051220;47.70429611206061;-0.072544798254967;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3995;10kmE356N278;train
10052336;47.4998359680176;-0.568021893501282;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3642;10kmE352N276;train
10052371;43.7866439819336;5.767664432525639;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7963;10kmE397N230;train
10052457;46.4400825500488;1.90101003646851;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5170;10kmE369N262;train
10052642;47.0000801086426;-2.24720001220703;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;2571;10kmE339N273;train
10052691;42.7358703613281;2.6472358703613303;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5328;10kmE371N221;train
10053827;43.457878112793;1.5204260349273702;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4568;10kmE363N229;train
10057231;44.3256950378418;0.8121333122253421;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4132;10kmE358N240;val
10057820;46.1607437133789;-1.15765142440796;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3102;10kmE346N262;train
10057836;48.40824890136721;7.026832103729251;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;9197;10kmE410N281;train
10059362;48.4278335571289;7.21834230422974;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;9257;10kmE411N281;train
10059811;47.810848236084006;3.5726864337921103;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;6697;10kmE384N276;val
10060162;49.0059280395508;1.90028667449951;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5497;10kmE372N290;test
10060826;50.68426132202151;3.05445313453674;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;6633;10kmE383N308;train
10061400;46.1145553588867;-0.922936260700226;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3187;10kmE347N261;train
10062748;43.6077766418457;1.47027778625488;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4570;10kmE363N231;train
10062960;47.7700004577637;-0.95888888835907;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3470;10kmE350N280;train
10063322;45.970489501953104;6.032329559326169;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8380;10kmE401N254;train
10063928;46.065555572509794;6.31166648864746;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8568;10kmE403N255;train
10064591;46.8602409362793;4.77225732803345;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7483;10kmE392N265;train
10064797;46.1444625854492;6.58309078216553;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8751;10kmE405N256;train
10065422;46.6734619140625;5.57174253463745;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8097;10kmE398N262;train
10065752;48.6770935058594;6.205823421478269;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8688;10kmE404N284;val
10068335;48.155387878418;0.0266444999724629;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4175;10kmE358N283;train
10069145;47.9202003479004;-1.85803437232971;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;2873;10kmE343N282;val
10070172;45.8161125183105;6.33444452285767;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8565;10kmE403N252;val
10070704;46.6459884643555;-1.5535715818405198;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;2859;10kmE343N268;train
10073016;50.58528137207029;2.5864264965057404;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;6235;10kmE379N307;train
10073706;43.16654968261721;2.2777917385101296;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5134;10kmE369N226;train
10074096;48.9819450378418;2.26027774810791;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5801;10kmE375N290;train
10074436;48.3870124816895;-4.43432998657227;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;1655;10kmE325N291;train
10074870;49.3476753234863;0.5143245458602911;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4634;10kmE363N295;train
10075017;47.7665100097656;-3.5487656593322794;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;2003;10kmE331N283;train
10076284;46.7096138000488;0.094047553837299;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;3984;10kmE356N267;train
10079947;43.296070098877;5.36196041107178;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7646;10kmE394N225;test
10080367;49.0105171203613;7.917005062103269;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;9510;10kmE416N287;train
10080852;46.4494018554688;4.13054895401001;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;6975;10kmE387N261;train
10081488;44.1834716796875;4.853190898895259;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;7248;10kmE390N235;train
10081768;48.56449127197271;7.75337266921997;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;9471;10kmE415N283;train
10083391;45.679874420166;1.18601834774017;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4593;10kmE363N254;train
10083393;44.9328079223633;6.7239084243774405;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8828;10kmE406N243;val
10084085;43.4417304992676;5.845995903015139;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;8061;10kmE398N226;train
10084220;44.5046157836914;2.78435015678406;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;5649;10kmE374N240;train
10084823;47.4773101806641;1.18100774288178;3;2927230;Stachys byzantina;Stachys;Lamiaceae;Plantae;4800;10kmE365N274;train
