id,lat,lon,geometry,in_polygon,split
693564,43.496,4.43268,POINT (4.43268 43.496),True,train
1290650,43.09902,2.646974,POINT (2.646974 43.09902),True,train
1253440,42.5472,2.82475,POINT (2.82475 42.5472),True,train
676497,43.77555,7.36008,POINT (7.36008 43.77555),True,train
1155517,43.36338,6.29488,POINT (6.29488 43.36338),True,train
1300504,42.77565,2.00835,POINT (2.00835 42.77565),True,train
743912,43.45364,6.83199,POINT (6.83199 43.45364),True,train
956059,43.97203,4.21195,POINT (4.21195 43.97203),True,train
1117251,43.26961,2.57902,POINT (2.57902 43.26961),True,train
766139,42.61957,2.61136,POINT (2.61136 42.61957),True,train
1188224,44.07752,3.551,POINT (3.551 44.07752),True,train
800484,43.50591,2.84668,POINT (2.84668 43.50591),True,train
1026422,42.98351,2.14779,POINT (2.14779 42.98351),True,train
956051,44.36696,3.26675,POINT (3.26675 44.36696),True,train
1117218,43.56928,2.71508,POINT (2.71508 43.56928),True,train
976574,44.23055,3.68429,POINT (3.68429 44.23055),True,train
728609,43.14879,6.35747,POINT (6.35747 43.14879),True,train
942316,43.28766,6.20121,POINT (6.20121 43.28766),True,train
975527,43.66056,5.18609,POINT (5.18609 43.66056),True,train
1171938,43.16367,3.1346,POINT (3.1346 43.16367),True,train
1230475,43.40494,3.66635,POINT (3.66635 43.40494),True,train
1240303,43.17889,5.84498,POINT (5.84498 43.17889),True,train
1253439,42.46387,2.9053,POINT (2.9053 42.46387),True,train
1155460,43.99675,5.03282,POINT (5.03282 43.99675),True,train
1310553,42.47004,2.8573,POINT (2.8573 42.47004),True,train
1300926,42.5465,2.97264,POINT (2.97264 42.5465),True,train
1324448,42.67222,2.703661,POINT (2.703661 42.67222),True,train
1300523,42.83866,2.39255,POINT (2.39255 42.83866),True,train
1329533,42.48534,2.7374,POINT (2.7374 42.48534),True,train
677888,44.67508,3.86195,POINT (3.86195 44.67508),True,train
693500,44.78954,3.08928,POINT (3.08928 44.78954),True,train
1025059,42.53068,2.30101,POINT (2.30101 42.53068),True,train
1073003,42.38615,2.63901,POINT (2.63901 42.38615),True,train
830606,43.88541,4.32458,POINT (4.32458 43.88541),True,train
1133306,42.76879,2.4661,POINT (2.4661 42.76879),True,train
1009902,42.72308,2.52693,POINT (2.52693 42.72308),True,train
815210,44.26635,3.98359,POINT (3.98359 44.26635),True,train
1342776,43.34565,6.06776,POINT (6.06776 43.34565),True,train
1342780,43.50018,5.42811,POINT (5.42811 43.50018),True,train
1207783,43.24697,3.2038,POINT (3.2038 43.24697),True,train
575312,42.75731,2.895331,POINT (2.895331 42.75731),True,train
1226751,42.55409,2.33298,POINT (2.33298 42.55409),True,train
1230159,42.52438,2.27748,POINT (2.27748 42.52438),True,train
1226402,42.61304,2.14789,POINT (2.14789 42.61304),True,train
1167317,43.40106,2.16477,POINT (2.16477 43.40106),True,train
854186,42.83635,2.85409,POINT (2.85409 42.83635),True,train
1168219,44.31635,3.32301,POINT (3.32301 44.31635),True,train
817756,44.65066,3.46028,POINT (3.46028 44.65066),True,train
872024,44.04395,4.20469,POINT (4.20469 44.04395),True,train
889672,44.08791,5.04987,POINT (5.04987 44.08791),True,train
712830,43.45784,6.4122,POINT (6.4122 43.45784),True,train
1314561,43.44809,5.28788,POINT (5.28788 43.44809),True,train
906510,43.26227,6.49789,POINT (6.49789 43.26227),True,train
818251,43.42535,5.57535,POINT (5.57535 43.42535),True,train
1164475,42.41469,2.61406,POINT (2.61406 42.41469),True,train
1300517,43.08152,2.493985,POINT (2.493985 43.08152),True,train
834246,43.56107,6.80148,POINT (6.80148 43.56107),True,train
866497,43.95637,3.9391,POINT (3.9391 43.95637),True,train
799190,43.58752,6.47807,POINT (6.47807 43.58752),True,train
1343507,43.26289,5.54064,POINT (5.54064 43.26289),True,train
1257502,42.91711,2.93043,POINT (2.93043 42.91711),True,train
711234,43.03773,2.38668,POINT (2.38668 43.03773),True,train
867526,44.19292,3.96409,POINT (3.96409 44.19292),True,train
1216609,43.35994,5.26421,POINT (5.26421 43.35994),True,train
1230005,43.29453,2.090505,POINT (2.090505 43.29453),True,train
1115042,42.61386,2.7831,POINT (2.7831 42.61386),True,train
1188351,43.94088,5.38643,POINT (5.38643 43.94088),True,train
871845,43.55334,6.06027,POINT (6.06027 43.55334),True,train
1134722,43.52755,5.04823,POINT (5.04823 43.52755),True,train
1338581,42.96603,2.392142,POINT (2.392142 42.96603),True,train
1096827,43.22347,2.41312,POINT (2.41312 43.22347),True,train
904495,44.40151,3.515596,POINT (3.515596 44.40151),True,train
1131861,43.59739,5.39037,POINT (5.39037 43.59739),True,train
1118811,43.99379,7.42474,POINT (7.42474 43.99379),True,train
644046,43.52961,3.76078,POINT (3.76078 43.52961),True,train
1084310,43.52507,3.68691,POINT (3.68691 43.52507),True,train
835217,43.83058,5.34552,POINT (5.34552 43.83058),True,train
708891,43.16557,1.92599,POINT (1.92599 43.16557),True,train
1101743,43.74504,5.45172,POINT (5.45172 43.74504),True,train
819068,43.7144,5.57814,POINT (5.57814 43.7144),True,train
798948,43.26941,2.33192,POINT (2.33192 43.26941),True,train
906286,43.9521,5.23604,POINT (5.23604 43.9521),True,train
902079,43.73637,7.23832,POINT (7.23832 43.73637),True,train
1337568,43.27592,6.27453,POINT (6.27453 43.27592),True,train
1309543,42.78428,2.826815,POINT (2.826815 42.78428),True,train
1306081,42.5392,2.305222,POINT (2.305222 42.5392),True,train
1348137,43.37779,3.45927,POINT (3.45927 43.37779),True,train
1314438,42.49935,1.87854,POINT (1.87854 42.49935),True,train
1319254,43.49716,6.71874,POINT (6.71874 43.49716),True,train
1216173,43.07543,2.691437,POINT (2.691437 43.07543),True,train
1119944,43.14857,2.91476,POINT (2.91476 43.14857),True,train
1280820,43.35238,5.79201,POINT (5.79201 43.35238),True,train
728558,43.57058,4.82173,POINT (4.82173 43.57058),True,train
674558,42.50825,2.5764,POINT (2.5764 42.50825),True,train
781270,44.59539,3.16364,POINT (3.16364 44.59539),True,train
695932,44.3982,3.76624,POINT (3.76624 44.3982),True,train
728331,43.09887,2.72375,POINT (2.72375 43.09887),True,train
1304909,42.9997,2.99851,POINT (2.99851 42.9997),True,train
711169,42.55213,1.74052,POINT (1.74052 42.55213),True,train
1271162,42.73031,2.963635,POINT (2.963635 42.73031),True,train
993754,43.70671,5.82671,POINT (5.82671 43.70671),True,train
906270,43.17311,2.02363,POINT (2.02363 43.17311),True,train
995872,43.64217,3.25204,POINT (3.25204 43.64217),True,train
661009,43.47151,5.81888,POINT (5.81888 43.47151),True,train
778606,42.76858,2.66634,POINT (2.66634 42.76858),True,train
836826,43.69531,5.5548,POINT (5.5548 43.69531),True,train
1081719,43.62643,5.63437,POINT (5.63437 43.62643),True,train
836544,43.92397,5.41266,POINT (5.41266 43.92397),True,train
1065837,44.75202,3.34718,POINT (3.34718 44.75202),True,train
995180,42.55899,3.03369,POINT (3.03369 42.55899),True,train
1064200,43.44735,6.14093,POINT (6.14093 43.44735),True,train
1329101,42.77341,2.32936,POINT (2.32936 42.77341),True,train
1268123,42.52443,2.42532,POINT (2.42532 42.52443),True,train
1262205,43.31464,5.68059,POINT (5.68059 43.31464),True,train
922267,44.15873,4.31821,POINT (4.31821 44.15873),True,train
1295030,43.13123,6.25964,POINT (6.25964 43.13123),True,train
904478,43.72047,3.34239,POINT (3.34239 43.72047),True,train
1254113,43.13191,2.529536,POINT (2.529536 43.13191),True,train
1226526,43.21703,1.82483,POINT (1.82483 43.21703),True,train
728418,43.11101,2.89454,POINT (2.89454 43.11101),True,train
1188373,43.68319,5.28299,POINT (5.28299 43.68319),True,train
941014,43.58907,6.55263,POINT (6.55263 43.58907),True,train
1190152,44.04932,3.67928,POINT (3.67928 44.04932),True,train
976824,43.70033,6.12465,POINT (6.12465 43.70033),True,train
1319069,43.47047,6.66091,POINT (6.66091 43.47047),True,train
872112,43.18021,5.76587,POINT (5.76587 43.18021),True,train
1323418,43.28313,2.337625,POINT (2.337625 43.28313),True,train
990655,43.61701,4.6689,POINT (4.6689 43.61701),True,train
784021,43.20126,3.15503,POINT (3.15503 43.20126),True,train
854195,43.45887,3.49612,POINT (3.49612 43.45887),True,train
940057,43.48547,5.71904,POINT (5.71904 43.48547),True,train
633301,42.43809,2.678,POINT (2.678 42.43809),True,train
1081603,43.57676,3.08595,POINT (3.08595 43.57676),True,train
994955,44.67049,3.20513,POINT (3.20513 44.67049),True,train
799005,43.40339,3.47759,POINT (3.47759 43.40339),True,train
1031483,43.57082,4.15292,POINT (4.15292 43.57082),True,train
110004,43.24257,2.95257,POINT (2.95257 43.24257),True,train
1046386,43.32248,2.07752,POINT (2.07752 43.32248),True,train
1190140,43.20662,2.71034,POINT (2.71034 43.20662),True,train
74152,43.15841,2.16173,POINT (2.16173 43.15841),True,train
1323476,42.51316,3.08873,POINT (3.08873 42.51316),True,train
1202198,42.72853,2.69093,POINT (2.69093 42.72853),True,train
1119658,44.28996,3.47677,POINT (3.47677 44.28996),True,train
1170533,44.84654,3.41202,POINT (3.41202 44.84654),True,train
693721,43.69461,5.97638,POINT (5.97638 43.69461),True,train
798869,43.30125,1.80829,POINT (1.80829 43.30125),True,train
1347450,43.56268,6.20451,POINT (6.20451 43.56268),True,train
693592,43.79744,4.00556,POINT (4.00556 43.79744),True,train
1221371,42.49172,2.24617,POINT (2.24617 42.49172),True,train
643994,43.47863,2.97371,POINT (2.97371 43.47863),True,train
1027246,42.70197,2.74794,POINT (2.74794 42.70197),True,train
731238,43.29735,2.97082,POINT (2.97082 43.29735),True,train
978277,43.46431,5.6465,POINT (5.6465 43.46431),True,train
1267635,43.14114,5.73405,POINT (5.73405 43.14114),True,train
813306,44.04116,4.15504,POINT (4.15504 44.04116),True,train
728554,44.16107,5.06856,POINT (5.06856 44.16107),True,train
942550,43.49683,3.24413,POINT (3.24413 43.49683),True,train
766469,43.26048,2.70365,POINT (2.70365 43.26048),True,train
696098,43.45055,6.73349,POINT (6.73349 43.45055),True,train
869387,44.58971,3.64408,POINT (3.64408 44.58971),True,train
1188266,44.8646,3.13079,POINT (3.13079 44.8646),True,train
661426,43.71749,4.18779,POINT (4.18779 43.71749),True,train
1170575,44.36045,3.16688,POINT (3.16688 44.36045),True,train
1168227,43.74585,6.93999,POINT (6.93999 43.74585),True,train
869397,44.73492,3.65296,POINT (3.65296 44.73492),True,train
781326,44.46551,3.683244,POINT (3.683244 44.46551),True,train
1299903,42.57045,2.92853,POINT (2.92853 42.57045),True,train
778607,43.77995,5.4241,POINT (5.4241 43.77995),True,train
1212988,42.38461,2.07666,POINT (2.07666 42.38461),True,train
1190905,44.22945,4.98754,POINT (4.98754 44.22945),True,train
693567,44.34103,4.02375,POINT (4.02375 44.34103),True,train
693686,43.21372,6.15684,POINT (6.15684 43.21372),True,train
712827,43.54053,5.73973,POINT (5.73973 43.54053),True,train
783286,44.66763,3.7364,POINT (3.7364 44.66763),True,train
919931,43.63366,5.80719,POINT (5.80719 43.63366),True,train
713916,43.78481,7.03717,POINT (7.03717 43.78481),True,train
1081793,43.73901,6.71728,POINT (6.71728 43.73901),True,train
923342,44.48906,3.479024,POINT (3.479024 44.48906),True,train
936305,42.42404,2.49565,POINT (2.49565 42.42404),True,train
1056117,42.53079,2.39446,POINT (2.39446 42.53079),True,train
690151,44.06349,3.78897,POINT (3.78897 44.06349),True,train
795709,43.305,5.76405,POINT (5.76405 43.305),True,train
1133197,43.20094,5.83931,POINT (5.83931 43.20094),True,train
1305077,43.391,6.58552,POINT (6.58552 43.391),True,train
1301151,43.43868,4.98267,POINT (4.98267 43.43868),True,train
1280546,43.23122,2.899536,POINT (2.899536 43.23122),True,train
1202531,42.81197,2.461306,POINT (2.461306 42.81197),True,train
1280677,42.46196,2.19077,POINT (2.19077 42.46196),True,train
1347083,43.2415,2.229105,POINT (2.229105 43.2415),True,train
1338703,42.94862,1.94438,POINT (1.94438 42.94862),True,train
1063988,42.70224,2.50322,POINT (2.50322 42.70224),True,train
939777,43.60503,2.71002,POINT (2.71002 43.60503),True,train
658835,43.68979,4.33953,POINT (4.33953 43.68979),True,train
1101642,44.18859,4.89102,POINT (4.89102 44.18859),True,train
1319810,43.19009,1.89452,POINT (1.89452 43.19009),True,train
1347207,43.02052,2.978304,POINT (2.978304 43.02052),True,train
1266612,42.63956,2.07933,POINT (2.07933 42.63956),True,train
813304,43.32115,1.83024,POINT (1.83024 43.32115),True,train
939826,43.25663,2.4079,POINT (2.4079 43.25663),True,train
1263084,43.36932,6.37795,POINT (6.37795 43.36932),True,train
676245,42.56922,2.66623,POINT (2.66623 42.56922),True,train
1253085,43.04304,2.510509,POINT (2.510509 43.04304),True,train
1188342,43.58492,5.51371,POINT (5.51371 43.58492),True,train
1136206,44.80908,3.39112,POINT (3.39112 44.80908),True,train
1300910,43.30481,6.20781,POINT (6.20781 43.30481),True,train
1011045,43.46682,3.61876,POINT (3.61876 43.46682),True,train
922228,43.48912,3.69086,POINT (3.69086 43.48912),True,train
1081618,43.64196,3.82317,POINT (3.82317 43.64196),True,train
1170700,43.64439,6.07886,POINT (6.07886 43.64439),True,train
641294,42.57734,2.05483,POINT (2.05483 42.57734),True,train
1064188,43.6332,6.79753,POINT (6.79753 43.6332),True,train
996409,43.6066,5.19016,POINT (5.19016 43.6066),True,train
924984,43.20998,6.05876,POINT (6.05876 43.20998),True,train
1131537,43.99689,4.33424,POINT (4.33424 43.99689),True,train
937017,43.86371,4.54656,POINT (4.54656 43.86371),True,train
1282027,42.90672,2.431769,POINT (2.431769 42.90672),True,train
1319281,43.38123,5.24484,POINT (5.24484 43.38123),True,train
1338641,43.28894,2.288915,POINT (2.288915 43.28894),True,train
1276273,42.58664,2.5124,POINT (2.5124 42.58664),True,train
1240301,43.32836,6.51736,POINT (6.51736 43.32836),True,train
1291753,42.92866,2.982635,POINT (2.982635 42.92866),True,train
889756,44.1051,5.42315,POINT (5.42315 44.1051),True,train
886942,43.1277,2.37512,POINT (2.37512 43.1277),True,train
712815,44.68813,3.48126,POINT (3.48126 44.68813),True,train
866872,44.25183,4.70987,POINT (4.70987 44.25183),True,train
922288,44.05355,4.3786,POINT (4.3786 44.05355),True,train
1258086,42.88578,2.15471,POINT (2.15471 42.88578),True,train
1064035,43.27643,3.19514,POINT (3.19514 43.27643),True,train
922135,42.7094,2.6002,POINT (2.6002 42.7094),True,train
993624,43.38574,3.20749,POINT (3.20749 43.38574),True,train
1188303,44.05346,4.0538,POINT (4.0538 44.05346),True,train
658778,44.76991,3.06636,POINT (3.06636 44.76991),True,train
693470,44.67515,3.00214,POINT (3.00214 44.67515),True,train
904652,43.8143,4.99887,POINT (4.99887 43.8143),True,train
1291467,43.50384,6.11224,POINT (6.11224 43.50384),True,train
1295552,43.49228,6.41302,POINT (6.41302 43.49228),True,train
813395,43.9623,4.3626,POINT (4.3626 43.9623),True,train
818228,44.81221,3.44141,POINT (3.44141 44.81221),True,train
1030766,43.89014,5.46512,POINT (5.46512 43.89014),True,train
832695,43.35546,2.27111,POINT (2.27111 43.35546),True,train
696159,43.49828,2.99615,POINT (2.99615 43.49828),True,train
836825,44.09084,4.07491,POINT (4.07491 44.09084),True,train
644025,42.5163,2.94118,POINT (2.94118 42.5163),True,train
784006,43.86439,5.29304,POINT (5.29304 43.86439),True,train
1225291,42.57479,2.46053,POINT (2.46053 42.57479),True,train
1115196,44.21835,4.76313,POINT (4.76313 44.21835),True,train
937639,44.07849,4.17622,POINT (4.17622 44.07849),True,train
851449,43.96016,4.66202,POINT (4.66202 43.96016),True,train
1134538,42.73705,2.98838,POINT (2.98838 42.73705),True,train
1170558,44.78479,3.29247,POINT (3.29247 44.78479),True,train
1062228,44.78259,3.54618,POINT (3.54618 44.78259),True,train
1064099,44.38619,3.86814,POINT (3.86814 44.38619),True,train
766152,44.72451,3.78062,POINT (3.78062 44.72451),True,train
799131,43.52342,5.34537,POINT (5.34537 43.52342),True,train
1338032,43.41008,6.0101,POINT (6.0101 43.41008),True,train
1333897,43.53211,5.81625,POINT (5.81625 43.53211),True,train
1347909,43.41937,3.69487,POINT (3.69487 43.41937),True,train
1277073,43.00443,2.527132,POINT (2.527132 43.00443),True,train
1333357,42.99251,2.176829,POINT (2.176829 42.99251),True,train
1314611,43.2512,3.17952,POINT (3.17952 43.2512),True,train
957783,43.20312,2.66144,POINT (2.66144 43.20312),True,train
1257989,43.36618,5.82094,POINT (5.82094 43.36618),True,train
993629,43.29925,3.26702,POINT (3.26702 43.29925),True,train
1286087,43.11771,3.074703,POINT (3.074703 43.11771),True,train
658811,44.51169,3.55206,POINT (3.55206 44.51169),True,train
1253993,43.51246,6.85002,POINT (6.85002 43.51246),True,train
658760,43.81702,3.15674,POINT (3.15674 43.81702),True,train
1190954,43.66186,4.83843,POINT (4.83843 43.66186),True,train
889703,43.25351,3.12418,POINT (3.12418 43.25351),True,train
641289,44.7404,3.44982,POINT (3.44982 44.7404),True,train
1262612,43.19071,2.04399,POINT (2.04399 43.19071),True,train
1257554,42.70816,2.562745,POINT (2.562745 42.70816),True,train
1300928,43.09601,2.07414,POINT (2.07414 43.09601),True,train
713038,44.7662,3.57345,POINT (3.57345 44.7662),True,train
576399,42.78491,2.678238,POINT (2.678238 42.78491),True,train
1290639,43.45168,5.74342,POINT (5.74342 43.45168),True,train
1262348,43.18491,2.092631,POINT (2.092631 43.18491),True,train
1216569,43.13609,5.88353,POINT (5.88353 43.13609),True,train
1031358,43.19921,5.78907,POINT (5.78907 43.19921),True,train
887027,44.26028,3.58059,POINT (3.58059 44.26028),True,train
1080159,43.36786,5.11117,POINT (5.11117 43.36786),True,train
887172,43.47913,6.50956,POINT (6.50956 43.47913),True,train
1338131,43.26332,1.73509,POINT (1.73509 43.26332),True,train
869441,44.13551,5.29575,POINT (5.29575 44.13551),True,train
1046636,43.64248,6.02947,POINT (6.02947 43.64248),True,train
694845,43.80717,4.17899,POINT (4.17899 43.80717),True,train
765040,44.27737,4.50704,POINT (4.50704 44.27737),True,train
783988,43.38038,2.86182,POINT (2.86182 43.38038),True,train
1267223,42.58037,2.11654,POINT (2.11654 42.58037),True,train
1137493,43.93827,4.58933,POINT (4.58933 43.93827),True,train
1049089,43.6258,3.27879,POINT (3.27879 43.6258),True,train
1234300,42.49287,1.77889,POINT (1.77889 42.49287),True,train
573216,42.43539,2.55433,POINT (2.55433 42.43539),True,train
1098995,43.17829,3.0837,POINT (3.0837 43.17829),True,train
1272820,43.2669,5.86938,POINT (5.86938 43.2669),True,train
975491,43.66059,4.4665,POINT (4.4665 43.66059),True,train
643523,43.47701,4.75575,POINT (4.75575 43.47701),True,train
731078,43.37432,3.30771,POINT (3.30771 43.37432),True,train
1066110,43.6757,5.53118,POINT (5.53118 43.6757),True,train
1119924,43.68074,3.57056,POINT (3.57056 43.68074),True,train
1137350,43.88634,4.99258,POINT (4.99258 43.88634),True,train
1012153,44.06125,5.25187,POINT (5.25187 44.06125),True,train
1029881,44.56244,3.49576,POINT (3.49576 44.56244),True,train
1323910,43.58109,5.85519,POINT (5.85519 43.58109),True,train
1347959,43.21275,5.62769,POINT (5.62769 43.21275),True,train
1011066,44.60457,3.59192,POINT (3.59192 44.60457),True,train
1235790,42.61547,1.97578,POINT (1.97578 42.61547),True,train
1119439,44.54485,3.22023,POINT (3.22023 44.54485),True,train
819066,44.10276,4.62377,POINT (4.62377 44.10276),True,train
870904,44.29999,3.35003,POINT (3.35003 44.29999),True,train
641335,44.57021,3.62105,POINT (3.62105 44.57021),True,train
1134413,43.33113,1.72976,POINT (1.72976 43.33113),True,train
1281199,42.56549,2.08886,POINT (2.08886 42.56549),True,train
657026,43.7891,4.50387,POINT (4.50387 43.7891),True,train
1154374,43.92914,3.4929,POINT (3.4929 43.92914),True,train
960110,44.71607,3.07303,POINT (3.07303 44.71607),True,train
1254352,43.23705,1.80451,POINT (1.80451 43.23705),True,train
656694,43.76677,7.03811,POINT (7.03811 43.76677),True,train
883960,44.14131,4.67017,POINT (4.67017 44.14131),True,train
888047,44.71541,3.62988,POINT (3.62988 44.71541),True,train
1221284,43.34481,5.84026,POINT (5.84026 43.34481),True,train
1281666,43.50313,5.88416,POINT (5.88416 43.50313),True,train
1217374,43.34598,5.23548,POINT (5.23548 43.34598),True,train
954711,43.75446,4.53202,POINT (4.53202 43.75446),True,train
1272280,42.53414,1.73785,POINT (1.73785 42.53414),True,train
1013298,43.84892,7.40638,POINT (7.40638 43.84892),True,train
871137,44.50896,3.80431,POINT (3.80431 44.50896),True,train
973840,43.88747,7.50408,POINT (7.50408 43.88747),True,train
1098923,42.78477,2.39475,POINT (2.39475 42.78477),True,train
641348,44.34129,3.72212,POINT (3.72212 44.34129),True,train
957788,42.39153,2.4691,POINT (2.4691 42.39153),True,train
711228,42.5909,2.4684,POINT (2.4684 42.5909),True,train
973499,43.50231,4.902,POINT (4.902 43.50231),True,train
1066768,43.41021,3.30364,POINT (3.30364 43.41021),True,train
1065391,44.21541,4.36266,POINT (4.36266 44.21541),True,train
693608,43.38042,5.80077,POINT (5.80077 43.38042),True,train
1115474,44.28276,3.95454,POINT (3.95454 44.28276),True,train
904623,43.37367,5.23399,POINT (5.23399 43.37367),True,train
1117445,44.19064,5.31622,POINT (5.31622 44.19064),True,train
977738,44.4147,3.73922,POINT (3.73922 44.4147),True,train
779519,43.92758,6.98011,POINT (6.98011 43.92758),True,train
1267209,42.81414,1.99145,POINT (1.99145 42.81414),True,train
11021,44.83201,3.18551,POINT (3.18551 44.83201),True,train
1012614,44.66226,3.35781,POINT (3.35781 44.66226),True,train
957856,44.4779,3.30389,POINT (3.30389 44.4779),True,train
1338693,43.38885,6.25685,POINT (6.25685 43.38885),True,train
1347530,42.89736,2.05802,POINT (2.05802 42.89736),True,train
766529,42.72513,2.81853,POINT (2.81853 42.72513),True,train
1031445,42.78755,2.93343,POINT (2.93343 42.78755),True,train
657215,44.64066,3.89092,POINT (3.89092 44.64066),True,train
1137439,43.72027,4.23716,POINT (4.23716 43.72027),True,train
854038,43.7698,4.48086,POINT (4.48086 43.7698),True,train
832325,44.03083,4.63053,POINT (4.63053 44.03083),True,train
854165,44.1118,5.17282,POINT (5.17282 44.1118),True,train
960610,43.15965,6.16036,POINT (6.16036 43.15965),True,train
816425,44.39456,3.41442,POINT (3.41442 44.39456),True,train
1154130,43.75554,4.90458,POINT (4.90458 43.75554),True,train
1267197,43.31025,3.41834,POINT (3.41834 43.31025),True,train
643718,42.874,2.87409,POINT (2.87409 42.874),True,train
643519,43.68381,3.91799,POINT (3.91799 43.68381),True,train
957897,43.50785,4.38317,POINT (4.38317 43.50785),True,train
1202450,43.16547,5.71452,POINT (5.71452 43.16547),True,train
958040,44.04583,7.27493,POINT (7.27493 44.04583),True,train
1239840,43.40791,5.55271,POINT (5.55271 43.40791),True,train
1271933,43.14493,2.729771,POINT (2.729771 43.14493),True,train
729547,43.57385,4.52624,POINT (4.52624 43.57385),True,train
1188340,43.59562,5.439,POINT (5.439 43.59562),True,train
1272400,43.36157,4.89079,POINT (4.89079 43.36157),True,train
1239807,43.53391,6.83123,POINT (6.83123 43.53391),True,train
872047,43.28288,3.29362,POINT (3.29362 43.28288),True,train
1188301,43.90617,4.66708,POINT (4.66708 43.90617),True,train
766432,43.51838,5.64249,POINT (5.64249 43.51838),True,train
832880,43.58294,5.46438,POINT (5.46438 43.58294),True,train
1231208,43.31651,6.13529,POINT (6.13529 43.31651),True,train
1013707,44.07318,4.75146,POINT (4.75146 44.07318),True,train
907211,42.98692,2.93417,POINT (2.93417 42.98692),True,train
679111,42.82422,2.68397,POINT (2.68397 42.82422),True,train
835429,43.69675,2.99715,POINT (2.99715 43.69675),True,train
1151562,43.16176,2.34602,POINT (2.34602 43.16176),True,train
1098891,43.36862,1.97222,POINT (1.97222 43.36862),True,train
1167884,43.49357,4.72972,POINT (4.72972 43.49357),True,train
1190158,43.99069,4.90869,POINT (4.90869 43.99069),True,train
1323419,43.17911,2.589709,POINT (2.589709 43.17911),True,train
1258076,42.56582,2.23678,POINT (2.23678 42.56582),True,train
1207425,42.9005,2.628915,POINT (2.628915 42.9005),True,train
1333242,43.4312,6.67416,POINT (6.67416 43.4312),True,train
781163,42.63687,2.12023,POINT (2.12023 42.63687),True,train
957824,44.3833,3.23955,POINT (3.23955 44.3833),True,train
1212523,43.17515,1.86659,POINT (1.86659 43.17515),True,train
1249793,42.55629,2.01308,POINT (2.01308 42.55629),True,train
800288,44.61222,3.71727,POINT (3.71727 44.61222),True,train
1319373,43.03057,2.01098,POINT (2.01098 43.03057),True,train
1314500,43.54196,6.78278,POINT (6.78278 43.54196),True,train
1031431,43.38374,2.91095,POINT (2.91095 43.38374),True,train
1011019,43.08796,2.33173,POINT (2.33173 43.08796),True,train
658804,44.3952,3.71626,POINT (3.71626 44.3952),True,train
1202529,43.45091,2.749936,POINT (2.749936 43.45091),True,train
1065382,44.80576,3.061905,POINT (3.061905 44.80576),True,train
712608,43.53912,6.67907,POINT (6.67907 43.53912),True,train
764832,43.64722,5.28594,POINT (5.28594 43.64722),True,train
1295650,43.36484,3.55654,POINT (3.55654 43.36484),True,train
1248853,43.25218,6.19294,POINT (6.19294 43.25218),True,train
1221309,43.44192,5.08438,POINT (5.08438 43.44192),True,train
1305112,43.30578,5.85503,POINT (5.85503 43.30578),True,train
1170551,44.67852,3.05234,POINT (3.05234 44.67852),True,train
575858,43.29333,1.790041,POINT (1.790041 43.29333),True,train
1347449,43.21103,6.10574,POINT (6.10574 43.21103),True,train
1230972,43.21711,6.41001,POINT (6.41001 43.21711),True,train
1225633,42.6638,2.479332,POINT (2.479332 42.6638),True,train
1211870,43.25713,2.105735,POINT (2.105735 43.25713),True,train
1202200,42.46733,1.99509,POINT (1.99509 42.46733),True,train
1254290,42.53609,2.62496,POINT (2.62496 42.53609),True,train
1212559,42.53252,2.7969,POINT (2.7969 42.53252),True,train
1343692,42.54777,2.67682,POINT (2.67682 42.54777),True,train
1240690,42.52728,2.54916,POINT (2.54916 42.52728),True,train
661532,43.14254,6.18603,POINT (6.18603 43.14254),True,train
922301,43.45762,4.7329,POINT (4.7329 43.45762),True,train
1309926,42.50866,2.84104,POINT (2.84104 42.50866),True,train
678349,44.00102,3.48475,POINT (3.48475 44.00102),True,train
1066793,43.56405,3.73228,POINT (3.73228 43.56405),True,train
889678,43.7168,3.86488,POINT (3.86488 43.7168),True,train
660304,42.35732,2.49765,POINT (2.49765 42.35732),True,train
761337,44.51223,3.27464,POINT (3.27464 44.51223),True,train
888042,44.4485,3.40817,POINT (3.40817 44.4485),True,train
1337578,43.38652,4.71727,POINT (4.71727 43.38652),True,train
1280809,43.50519,6.66995,POINT (6.66995 43.50519),True,train
765489,43.87772,4.47057,POINT (4.47057 43.87772),True,train
851481,43.85629,5.11957,POINT (5.11957 43.85629),True,train
1230373,43.29935,6.58534,POINT (6.58534 43.29935),True,train
1328362,42.45677,3.10095,POINT (3.10095 42.45677),True,train
781187,42.51496,2.18513,POINT (2.18513 42.51496),True,train
1235134,43.20991,1.72431,POINT (1.72431 43.20991),True,train
1028867,43.84195,4.15033,POINT (4.15033 43.84195),True,train
1314639,42.63379,2.12747,POINT (2.12747 42.63379),True,train
1225252,42.41674,1.96032,POINT (1.96032 42.41674),True,train
816308,43.27309,2.38086,POINT (2.38086 43.27309),True,train
1240693,42.58616,2.06843,POINT (2.06843 42.58616),True,train
904661,43.60947,5.66039,POINT (5.66039 43.60947),True,train
1342744,43.28154,6.35268,POINT (6.35268 43.28154),True,train
1277400,42.57662,2.8805,POINT (2.8805 42.57662),True,train
1220836,42.49228,3.10881,POINT (3.10881 42.49228),True,train
1276606,42.87423,2.400151,POINT (2.400151 42.87423),True,train
679095,43.70911,3.16959,POINT (3.16959 43.70911),True,train
