lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon,lucas_matching_ids,split,source,id,x_EPSG_32631,y_EPSG_32631
5.696524,43.293548,2021,5.0,50.0,MEDITERRANEAN,France,2753.0,2292599,POINT (5.696524 43.293548),True,1292051 1290455 96617 ,train,glc24_CBN-Med,2292599,718744.9633609361,4796944.766706774
5.696524,43.293548,2021,5.0,50.0,MEDITERRANEAN,France,8542.0,2292599,POINT (5.696524 43.293548),True,1292051 1290455 96617 ,train,glc24_CBN-Med,2292599,718744.9633609361,4796944.766706774
5.696524,43.293548,2021,5.0,50.0,MEDITERRANEAN,France,11140.0,2292599,POINT (5.696524 43.293548),True,1292051 1290455 96617 ,train,glc24_CBN-Med,2292599,718744.9633609361,4796944.766706774
5.696524,43.293548,2021,5.0,50.0,MEDITERRANEAN,France,5875.0,2292599,POINT (5.696524 43.293548),True,1292051 1290455 96617 ,train,glc24_CBN-Med,2292599,718744.9633609361,4796944.766706774
5.696524,43.293548,2021,5.0,50.0,MEDITERRANEAN,France,7748.0,2292599,POINT (5.696524 43.293548),True,1292051 1290455 96617 ,train,glc24_CBN-Med,2292599,718744.9633609361,4796944.766706774
5.696524,43.293548,2021,5.0,50.0,MEDITERRANEAN,France,522.0,2292599,POINT (5.696524 43.293548),True,1292051 1290455 96617 ,train,glc24_CBN-Med,2292599,718744.9633609361,4796944.766706774
5.696524,43.293548,2021,5.0,50.0,MEDITERRANEAN,France,69.0,2292599,POINT (5.696524 43.293548),True,1292051 1290455 96617 ,train,glc24_CBN-Med,2292599,718744.9633609361,4796944.766706774
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,8512.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,9647.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,9458.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,3251.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,7669.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,11195.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,5516.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,10684.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,8424.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,3979.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,10991.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,10315.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,4169.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,10991.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,868.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,11157.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,2474.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,9647.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,4169.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,146.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,1888.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,9458.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,269.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,5071.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,11193.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,1888.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,2474.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,8705.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,6925.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,2474.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,5249.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,10305.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,982.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,10228.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,11157.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,6612.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,7971.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,7971.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,4003.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
5.90899,43.277301,2020,4.0,200.0,MEDITERRANEAN,France,3935.0,2295830,POINT (5.90899 43.277301),True,1052308 ,train,glc24_CBN-Med,2295830,736044.170896519,4795718.980206246
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,2665.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,2356.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,3125.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,9693.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,3438.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,10852.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,8721.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,2722.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,8482.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,4349.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,7263.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,10822.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,4368.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,6560.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,11159.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,6568.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,4142.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,6141.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,1160.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,10947.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,4404.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,11140.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,4087.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,3508.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,10166.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
6.09305,43.09887,2020,10.0,25.0,MEDITERRANEAN,France,4701.0,2297860,POINT (6.09305 43.09887),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,2297860,751713.093093251,4776438.802495619
3.517365,43.31687,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2303893,POINT (3.517365 43.31687),True,133503 ,train,glc24_CBN-Med,2303893,541952.2592956346,4796133.590952978
3.47448,44.72135,2017,1.0,,CONTINENTAL,France,8428.0,2314541,POINT (3.47448 44.72135),True,1172174 ,train,glc24_CBN-Med,2314541,537577.101596075,4952106.160936885
3.47448,44.72135,2017,1.0,,CONTINENTAL,France,10600.0,2314541,POINT (3.47448 44.72135),True,1172174 ,train,glc24_CBN-Med,2314541,537577.101596075,4952106.160936885
3.47448,44.72135,2017,1.0,,CONTINENTAL,France,963.0,2314541,POINT (3.47448 44.72135),True,1172174 ,train,glc24_CBN-Med,2314541,537577.101596075,4952106.160936885
3.47448,44.72135,2017,1.0,,CONTINENTAL,France,1539.0,2314541,POINT (3.47448 44.72135),True,1172174 ,train,glc24_CBN-Med,2314541,537577.101596075,4952106.160936885
3.050958,42.88649,2018,10.0,16.0,MEDITERRANEAN,France,2173.0,2315089,POINT (3.050958 42.88649),True,1265854 ,train,glc24_CBN-Med,2315089,504161.14014060335,4748211.0884136455
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,4498.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,6788.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,2488.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,8508.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,10315.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,5071.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,1086.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,10317.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,3722.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,6205.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,423.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,540.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,981.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,2893.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,10255.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,2211.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,10460.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,509.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,10600.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,11157.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,2921.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,1831.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,4748.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,661.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,10427.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
3.694374,44.141598,2017,0.0,-inf,MEDITERRANEAN,France,249.0,2318845,POINT (3.694374 44.141598),True,644760 ,train,glc24_CBN-Med,2318845,555538.2902784144,4887834.396316951
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,5561.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,6784.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,462.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,9707.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,6861.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,5274.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,3518.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,5146.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,1986.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,1276.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,5184.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,9816.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,4495.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,274.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,9785.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,10591.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,958.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,2885.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,3068.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,254.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,4862.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,39.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,4739.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,10896.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,9647.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,7963.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,0.0,3.0,ALPINE,France,392.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,9592.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,1055.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,9424.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,3467.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
1.952889,42.75075,2018,10.0,15.0,ALPINE,France,8284.0,2321251,POINT (1.952889 42.75075),True,260816 ,train,glc24_CBN-Med,2321251,414307.1534934871,4733668.17984648
3.49973,43.6206,2017,0.0,10.0,MEDITERRANEAN,France,8908.0,2384043,POINT (3.49973 43.6206),True,364477 ,train,glc24_CBN-Med,2384043,540319.8591879347,4829856.428528734
3.49973,43.6206,2017,0.0,10.0,MEDITERRANEAN,France,4814.0,2384043,POINT (3.49973 43.6206),True,364477 ,train,glc24_CBN-Med,2384043,540319.8591879347,4829856.428528734
3.4892,44.198421,2019,0.0,-inf,MEDITERRANEAN,France,7824.0,2403826,POINT (3.4892 44.198421),True,1129814 1122869 1118301 550758 ,train,glc24_CBN-Med,2403826,539090.2420274559,4894027.748870614
6.899988,43.502812,2020,10.0,-inf,MEDITERRANEAN,France,5237.0,2415821,POINT (6.899988 43.502812),True,33912 ,train,glc24_CBN-Med,2415821,815290.2822088492,4824046.363916235
6.899988,43.502812,2020,10.0,-inf,MEDITERRANEAN,France,5071.0,2415821,POINT (6.899988 43.502812),True,33912 ,train,glc24_CBN-Med,2415821,815290.2822088492,4824046.363916235
