lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,7199.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,2031.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,8025.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,1.0,MEDITERRANEAN,France,3324.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,449.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,2031.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,2783.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,3464.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,10409.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,1416.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,436.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,1.0,MEDITERRANEAN,France,2255.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,1.0,MEDITERRANEAN,France,4719.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,1.0,MEDITERRANEAN,France,11159.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,4617.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,1.0,MEDITERRANEAN,France,7576.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,10914.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,1.0,MEDITERRANEAN,France,11132.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,1.0,MEDITERRANEAN,France,450.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,7199.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,1416.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,2783.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,1.0,MEDITERRANEAN,France,10051.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,3464.0,1662850,POINT (6.50607 43.1801),True
6.50607,43.1801,2020,10.0,60.0,MEDITERRANEAN,France,4617.0,1662850,POINT (6.50607 43.1801),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,6874.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,2421.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,480.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,3993.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,10073.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,1396.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,2634.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,4530.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,11193.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,10520.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,1304.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,4029.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,5817.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,2120.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,876.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,6039.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,9458.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,1736.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,9572.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,1619.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,9030.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,476.0,1664234,POINT (3.140734 43.17038),True
3.140734,43.17038,2021,5.0,100.0,MEDITERRANEAN,France,4051.0,1664234,POINT (3.140734 43.17038),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,10993.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,9328.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,4916.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,8489.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,1749.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,11147.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,8243.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,3441.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,7968.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,2719.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,8206.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,8243.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,5907.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,8482.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,8332.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,11125.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,7051.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,11222.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,10082.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,10364.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,5868.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,9820.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,949.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,10523.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,8332.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,3115.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,5829.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,9820.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,5876.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,1300.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,10289.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,1587.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,7090.0,1664540,POINT (3.037472 42.742611),True
3.037472,42.742611,2017,10.0,-inf,MEDITERRANEAN,France,2722.0,1664540,POINT (3.037472 42.742611),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,2932.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,11013.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,9636.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,4169.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,4003.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,982.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,11157.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,2474.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,1304.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,3935.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,8770.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,1736.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,4886.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,7504.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,9458.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,476.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,10520.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,9568.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,7536.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,3251.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,3043.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,2917.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,6039.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,9572.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,2634.0,1665067,POINT (3.085962 43.173378),True
3.085962,43.173378,2021,5.0,100.0,MEDITERRANEAN,France,11193.0,1665067,POINT (3.085962 43.173378),True
2.10202,42.5611,2021,10.0,25.0,ALPINE,France,3318.0,1666309,POINT (2.10202 42.5611),True
2.10202,42.5611,2021,10.0,25.0,ALPINE,France,8439.0,1666309,POINT (2.10202 42.5611),True
2.10202,42.5611,2021,10.0,25.0,ALPINE,France,10474.0,1666309,POINT (2.10202 42.5611),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,10427.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,5994.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,3669.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,6626.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,10822.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,2893.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,9892.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,6410.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,10419.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,7748.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,10711.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,11140.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,9261.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,540.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,2753.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,10315.0,1667506,POINT (5.46423 43.912),True
5.46423,43.912,2020,10.0,40.0,MEDITERRANEAN,France,3958.0,1667506,POINT (5.46423 43.912),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,1431.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,8408.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,9165.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,5451.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,462.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,6560.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,5800.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,7008.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,7571.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,9654.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,5913.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,10948.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,10073.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,10289.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,3642.0,1668141,POINT (5.16333 43.7062),True
5.16333,43.7062,2021,10.0,2.0,MEDITERRANEAN,France,4404.0,1668141,POINT (5.16333 43.7062),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,6175.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,11157.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,5412.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,146.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,476.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,10874.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,2474.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,3251.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,7706.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,2756.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,7318.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,9261.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,9190.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,6925.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,8208.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,2783.0,1669274,POINT (5.67909 43.59663),True
5.67909,43.59663,2017,1.0,,MEDITERRANEAN,France,10909.0,1669274,POINT (5.67909 43.59663),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,4029.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,8770.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,2421.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,982.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,6039.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,1304.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,2634.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,694.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,11157.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,9030.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,1254.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,6874.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,11193.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,2474.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,3935.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,51.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,9458.0,1669372,POINT (3.109324 43.1522),True
3.109324,43.1522,2021,5.0,100.0,MEDITERRANEAN,France,476.0,1669372,POINT (3.109324 43.1522),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,9261.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,10904.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,2386.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,5219.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,8076.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,7748.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,5424.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,9581.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,3020.0,1670001,POINT (4.81903 43.915),True
4.81903,43.915,2019,10.0,100.0,MEDITERRANEAN,France,9107.0,1670001,POINT (4.81903 43.915),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,4238.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,10909.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,8208.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,544.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,8549.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,5173.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,8542.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,2120.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,5412.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,6945.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,3043.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,1539.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,5335.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,8751.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,1276.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,7706.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,10946.0,1670358,POINT (6.46034 43.78566),True
6.46034,43.78566,2019,1.0,,MEDITERRANEAN,France,1498.0,1670358,POINT (6.46034 43.78566),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,1519.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,7418.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,305.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,2282.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,7963.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,6626.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,10047.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,4947.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,4985.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,4617.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,7628.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,9158.0,1670715,POINT (2.17032 43.3597),True
2.17032,43.3597,2021,10.0,16.0,CONTINENTAL,France,10895.0,1670715,POINT (2.17032 43.3597),True
5.454317,43.211544,2018,10.0,-inf,MEDITERRANEAN,France,8785.0,1670908,POINT (5.454317 43.211544),True
5.454317,43.211544,2018,10.0,-inf,MEDITERRANEAN,France,2617.0,1670908,POINT (5.454317 43.211544),True
5.454317,43.211544,2018,10.0,-inf,MEDITERRANEAN,France,949.0,1670908,POINT (5.454317 43.211544),True
5.454317,43.211544,2018,10.0,-inf,MEDITERRANEAN,France,3464.0,1670908,POINT (5.454317 43.211544),True
5.454317,43.211544,2018,10.0,-inf,MEDITERRANEAN,France,3466.0,1670908,POINT (5.454317 43.211544),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,4209.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,4617.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,3572.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,3125.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,3166.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,9513.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,6836.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,476.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,1416.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,2765.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,10947.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,3464.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,10695.0,1671635,POINT (6.580885 43.186999),True
6.580885,43.186999,2019,10.0,20.0,MEDITERRANEAN,France,10051.0,1671635,POINT (6.580885 43.186999),True
1.97469,42.55158,2019,1.0,,ALPINE,France,5148.0,1671859,POINT (1.97469 42.55158),True
