Unnamed: 0,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon,lon,lat,subset,id
38766,2017,10.0,-inf,MEDITERRANEAN,France,4541.0,2113572,POINT (4.787362 43.3994),True,4.787362,43.3994,train,2113572
38772,2017,1.0,,MEDITERRANEAN,France,3251.0,2115052,POINT (5.85573 43.24919),True,5.85573,43.24919,train,2115052
38797,2020,10.0,50.0,MEDITERRANEAN,France,9820.0,2117481,POINT (3.894377 43.511438),True,3.894377,43.511438,train,2117481
38812,2017,10.0,100.0,MEDITERRANEAN,France,3419.0,2118155,POINT (5.173916 44.076348),True,5.173916,44.076348,train,2118155
38827,2021,5.0,-inf,MEDITERRANEAN,France,8208.0,2118465,POINT (7.108043 43.78213),True,7.108043,43.78213,train,2118465
38850,2021,10.0,100.0,MEDITERRANEAN,France,10522.0,2118559,POINT (4.69915 43.7713),True,4.69915,43.7713,train,2118559
38889,2017,10.0,30.0,MEDITERRANEAN,France,7052.0,2119228,POINT (2.032111 42.821861),True,2.032111,42.821861,train,2119228
38924,2020,10.0,30.0,MEDITERRANEAN,France,6643.0,2119364,POINT (5.41928 43.6903),True,5.41928,43.6903,train,2119364
38942,2018,0.0,100.0,MEDITERRANEAN,France,6703.0,2121355,POINT (3.707057 43.763417),True,3.707057,43.763417,train,2121355
38946,2021,5.0,30.0,MEDITERRANEAN,France,2109.0,2121508,POINT (7.193213 43.74497),True,7.193213,43.74497,train,2121508
38964,2020,4.0,400.0,MEDITERRANEAN,France,8917.0,2121650,POINT (3.602434 43.843007),True,3.602434,43.843007,train,2121650
38981,2019,1.0,,MEDITERRANEAN,France,6226.0,2122466,POINT (6.15995 43.38274),True,6.15995,43.38274,train,2122466
39008,2017,1.0,,MEDITERRANEAN,France,10460.0,2123741,POINT (3.13272 43.75319),True,3.13272,43.75319,train,2123741
39031,2021,10.0,15.0,MEDITERRANEAN,France,2722.0,2123818,POINT (2.229389 43.1965),True,2.229389,43.1965,train,2123818
39037,2021,4.0,30.0,MEDITERRANEAN,France,2075.0,2124101,POINT (4.98432 43.464266),True,4.98432,43.464266,train,2124101
39039,2018,1.0,,MEDITERRANEAN,France,10953.0,2127329,POINT (6.50202 43.67605),True,6.50202,43.67605,train,2127329
39073,2017,0.0,-inf,MEDITERRANEAN,France,5474.0,2128026,POINT (3.789678 44.125984),True,3.789678,44.125984,train,2128026
39090,2021,10.0,9.0,MEDITERRANEAN,France,1300.0,2128175,POINT (5.05107 43.3324),True,5.05107,43.3324,train,2128175
39100,2018,10.0,16.0,MEDITERRANEAN,France,6491.0,2128487,POINT (3.023871 42.857373),True,3.023871,42.857373,train,2128487
39107,2021,10.0,150.0,MEDITERRANEAN,France,4530.0,2129911,POINT (5.09611 44.187959),True,5.09611,44.187959,train,2129911
39120,2020,10.0,50.0,MEDITERRANEAN,France,10347.0,2130600,POINT (3.158334 43.149879),True,3.158334,43.149879,train,2130600
39132,2017,10.0,9.0,MEDITERRANEAN,France,4567.0,2132423,POINT (4.844118 43.380109),True,4.844118,43.380109,train,2132423
39146,2021,10.0,1.0,MEDITERRANEAN,France,3666.0,2133000,POINT (5.15409 43.4566),True,5.15409,43.4566,train,2133000
39150,2019,10.0,20.0,MEDITERRANEAN,France,4653.0,2134117,POINT (6.050969 43.088533),True,6.050969,43.088533,train,2134117
39179,2017,0.0,16.0,MEDITERRANEAN,France,8661.0,2136827,POINT (3.347691 43.272264),True,3.347691,43.272264,train,2136827
39199,2019,1.0,,MEDITERRANEAN,France,2539.0,2136926,POINT (6.27319 43.59462),True,6.27319,43.59462,train,2136926
39213,2017,1.0,,MEDITERRANEAN,France,1619.0,2138432,POINT (7.46059 43.85107),True,7.46059,43.85107,train,2138432
39246,2020,10.0,4.0,MEDITERRANEAN,France,6108.0,2139391,POINT (5.24505 44.1726),True,5.24505,44.1726,train,2139391
39254,2020,10.0,-inf,MEDITERRANEAN,France,5116.0,2139535,POINT (6.4843 43.1559),True,6.4843,43.1559,train,2139535
39270,2019,1.0,,MEDITERRANEAN,France,1276.0,2139869,POINT (4.28681 44.13427),True,4.28681,44.13427,train,2139869
39286,2017,0.0,20.0,MEDITERRANEAN,France,3125.0,2140691,POINT (5.181404 43.403499),True,5.181404,43.403499,train,2140691
39315,2018,10.0,16.0,MEDITERRANEAN,France,71.0,2142459,POINT (3.037075 42.747668),True,3.037075,42.747668,train,2142459
39341,2018,10.0,70.0,MEDITERRANEAN,France,2643.0,2145027,POINT (6.117136 43.082794),True,6.117136,43.082794,train,2145027
39351,2021,10.0,20.0,ALPINE,France,2078.0,2146097,POINT (2.07475 42.611194),True,2.07475,42.611194,train,2146097
39361,2019,10.0,400.0,ALPINE,France,10427.0,2146490,POINT (7.36925 43.9786),True,7.36925,43.9786,train,2146490
39407,2021,10.0,16.0,MEDITERRANEAN,France,11078.0,2148981,POINT (5.18116 43.5155),True,5.18116,43.5155,train,2148981
39410,2020,10.0,50.0,MEDITERRANEAN,France,6836.0,2149327,POINT (3.911475 43.519192),True,3.911475,43.519192,train,2149327
39424,2021,5.0,100.0,MEDITERRANEAN,France,9572.0,2150037,POINT (2.911898 43.364751),True,2.911898,43.364751,train,2150037
39443,2018,1.0,,MEDITERRANEAN,France,7706.0,2151040,POINT (2.88196 43.46712),True,2.88196,43.46712,train,2151040
39457,2020,4.0,16.0,MEDITERRANEAN,France,10506.0,2153086,POINT (7.1462 43.694543),True,7.1462,43.694543,train,2153086
39480,2018,0.0,100.0,MEDITERRANEAN,France,3476.0,2153096,POINT (5.590625 43.660606),True,5.590625,43.660606,train,2153096
39497,2017,1.0,,CONTINENTAL,France,10904.0,2153773,POINT (3.28993 44.25543),True,3.28993,44.25543,train,2153773
39510,2019,10.0,20.0,MEDITERRANEAN,France,3451.0,2153906,POINT (7.07669 43.7555),True,7.07669,43.7555,train,2153906
39543,2017,0.0,11.0,ALPINE,France,4842.0,2154617,POINT (1.976084 42.575136),True,1.976084,42.575136,train,2154617
39545,2020,4.0,200.0,MEDITERRANEAN,France,11195.0,2154941,POINT (3.814954 43.619156),True,3.814954,43.619156,train,2154941
39576,2020,10.0,80.0,MEDITERRANEAN,France,9808.0,2155546,POINT (5.64381 43.8027),True,5.64381,43.8027,train,2155546
39591,2017,10.0,500.0,MEDITERRANEAN,France,6684.0,2156888,POINT (5.690889 43.345092),True,5.690889,43.345092,train,2156888
39615,2020,8.0,-inf,MEDITERRANEAN,France,11193.0,2159202,POINT (6.91849 43.513912),True,6.91849,43.513912,train,2159202
39644,2021,5.0,50.0,MEDITERRANEAN,France,5817.0,2160704,POINT (3.687276 43.653176),True,3.687276,43.653176,train,2160704
39675,2018,10.0,100.0,MEDITERRANEAN,France,11193.0,2161253,POINT (6.116736 43.082887),True,6.116736,43.082887,train,2161253
39695,2018,10.0,16.0,MEDITERRANEAN,France,4130.0,2161262,POINT (3.050652 42.886958),True,3.050652,42.886958,train,2161262
39714,2018,0.0,3.0,MEDITERRANEAN,France,6141.0,2162625,POINT (5.558254 43.357194),True,5.558254,43.357194,train,2162625
39725,2018,10.0,1.0,ALPINE,France,6989.0,2166623,POINT (1.976111 42.864722),True,1.976111,42.864722,train,2166623
39759,2018,10.0,16.0,MEDITERRANEAN,France,9565.0,2167007,POINT (3.022343 42.794509),True,3.022343,42.794509,train,2167007
39763,2019,10.0,-inf,MEDITERRANEAN,France,2885.0,2167640,POINT (3.142394 43.261807),True,3.142394,43.261807,train,2167640
39770,2020,10.0,20.0,MEDITERRANEAN,France,3324.0,2167659,POINT (6.48976 43.1676),True,6.48976,43.1676,train,2167659
39830,2018,10.0,-inf,MEDITERRANEAN,France,8654.0,2168149,POINT (6.303215 43.148462),True,6.303215,43.148462,train,2168149
39843,2019,1.0,,MEDITERRANEAN,France,9458.0,2170476,POINT (6.23256 43.36215),True,6.23256,43.36215,train,2170476
39855,2017,1.0,,MEDITERRANEAN,France,1276.0,2171151,POINT (2.83261 43.46736),True,2.83261,43.46736,train,2171151
39886,2017,10.0,100.0,MEDITERRANEAN,France,9261.0,2171744,POINT (5.603668 43.238113),True,5.603668,43.238113,train,2171744
39891,2021,10.0,16.0,ALPINE,France,3334.0,2172600,POINT (1.96215 42.5641),True,1.96215,42.5641,train,2172600
39894,2018,10.0,50.0,MEDITERRANEAN,France,10728.0,2172687,POINT (6.096763 43.135544),True,6.096763,43.135544,train,2172687
39910,2020,10.0,100.0,MEDITERRANEAN,France,7748.0,2172704,POINT (6.49977 43.157),True,6.49977,43.157,train,2172704
39971,2019,10.0,60.0,MEDITERRANEAN,France,8208.0,2173747,POINT (4.353028 44.333014),True,4.353028,44.333014,train,2173747
39987,2017,1.0,,MEDITERRANEAN,France,2386.0,2174590,POINT (4.31115 44.11584),True,4.31115,44.11584,train,2174590
39999,2017,0.0,-inf,MEDITERRANEAN,France,8643.0,2175428,POINT (4.78659 43.394391),True,4.78659,43.394391,train,2175428
40013,2018,0.0,16.0,MEDITERRANEAN,France,1531.0,2175967,POINT (3.130395 42.499407),True,3.130395,42.499407,train,2175967
40015,2019,1.0,,MEDITERRANEAN,France,3358.0,2176297,POINT (5.49629 43.87201),True,5.49629,43.87201,train,2176297
40037,2017,1.0,,MEDITERRANEAN,France,4530.0,2176518,POINT (6.9238 43.677),True,6.9238,43.677,train,2176518
40057,2017,0.0,4.0,MEDITERRANEAN,France,2643.0,2176819,POINT (6.845239 43.60959),True,6.845239,43.60959,train,2176819
40068,2021,10.0,25.0,MEDITERRANEAN,France,3465.0,2178357,POINT (5.18552 43.4049),True,5.18552,43.4049,train,2178357
40076,2020,10.0,4.0,MEDITERRANEAN,France,8149.0,2178475,POINT (6.50582 43.1806),True,6.50582,43.1806,train,2178475
40088,2018,10.0,16.0,MEDITERRANEAN,France,7090.0,2180570,POINT (3.050766 42.890671),True,3.050766,42.890671,train,2180570
40101,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,2181444,POINT (3.517405 43.318543),True,3.517405,43.318543,train,2181444
40102,2020,10.0,50.0,MEDITERRANEAN,France,9877.0,2181548,POINT (3.040329 42.818051),True,3.040329,42.818051,train,2181548
40113,2020,10.0,4.0,MEDITERRANEAN,France,8091.0,2182834,POINT (4.82706 43.56485),True,4.82706,43.56485,train,2182834
40129,2020,5.0,4.0,MEDITERRANEAN,France,9486.0,2185838,POINT (3.719318 43.66075),True,3.719318,43.66075,train,2185838
40137,2020,10.0,40.0,MEDITERRANEAN,France,5203.0,2185901,POINT (3.035223 42.656053),True,3.035223,42.656053,train,2185901
40144,2019,1.0,,MEDITERRANEAN,France,5071.0,2186640,POINT (3.68679 44.10737),True,3.68679,44.10737,train,2186640
40155,2019,1.0,,CONTINENTAL,France,1276.0,2187999,POINT (3.19039 44.29222),True,3.19039,44.29222,train,2187999
40165,2020,4.0,16.0,MEDITERRANEAN,France,3533.0,2188196,POINT (3.037771 42.563589),True,3.037771,42.563589,train,2188196
40173,2020,4.0,10.0,MEDITERRANEAN,France,11061.0,2188332,POINT (6.750323 43.556453),True,6.750323,43.556453,train,2188332
40194,2020,3.0,16.0,MEDITERRANEAN,France,9877.0,2188544,POINT (3.836057 43.476246),True,3.836057,43.476246,train,2188544
40202,2017,0.0,30.0,MEDITERRANEAN,France,9870.0,2189736,POINT (5.613212 43.227857),True,5.613212,43.227857,train,2189736
40212,2021,5.0,256.0,MEDITERRANEAN,France,11159.0,2190999,POINT (4.192946 43.642187),True,4.192946,43.642187,train,2190999
40235,2018,1.0,,MEDITERRANEAN,France,6679.0,2191194,POINT (4.94322 43.74278),True,4.94322,43.74278,train,2191194
40262,2021,5.0,10.0,MEDITERRANEAN,France,4358.0,2192758,POINT (5.192975 43.366147),True,5.192975,43.366147,train,2192758
40273,2021,10.0,100.0,MEDITERRANEAN,France,10521.0,2193632,POINT (5.62199 43.58827),True,5.62199,43.58827,train,2193632
40287,2020,9.0,4.0,MEDITERRANEAN,France,11078.0,2194341,POINT (4.127938 43.599938),True,4.127938,43.599938,train,2194341
40307,2017,0.0,-inf,MEDITERRANEAN,France,10268.0,2195219,POINT (3.709184 44.162529),True,3.709184,44.162529,train,2195219
40319,2017,0.0,-inf,MEDITERRANEAN,France,661.0,2196017,POINT (3.649906 44.149683),True,3.649906,44.149683,train,2196017
40345,2018,1.0,,MEDITERRANEAN,France,2421.0,2196404,POINT (2.48526 42.74967),True,2.48526,42.74967,train,2196404
40400,2021,5.0,100.0,MEDITERRANEAN,France,3935.0,2197868,POINT (3.16361 43.230972),True,3.16361,43.230972,train,2197868
40415,2021,5.0,250.0,MEDITERRANEAN,France,6909.0,2199433,POINT (3.423352 43.89671),True,3.423352,43.89671,train,2199433
40443,2017,0.0,16.0,MEDITERRANEAN,France,4048.0,2201430,POINT (5.575371 43.178889),True,5.575371,43.178889,train,2201430
40457,2020,10.0,100.0,MEDITERRANEAN,France,6944.0,2202874,POINT (6.29602 43.3256),True,6.29602,43.3256,train,2202874
40477,2021,5.0,5.0,MEDITERRANEAN,France,3161.0,2203711,POINT (6.859647 43.607696),True,6.859647,43.607696,train,2203711
40490,2017,1.0,,MEDITERRANEAN,France,9962.0,2204213,POINT (5.26272 44.16645),True,5.26272,44.16645,train,2204213
40504,2018,10.0,16.0,MEDITERRANEAN,France,5799.0,2204305,POINT (3.03747 42.754367),True,3.03747,42.754367,train,2204305
40509,2018,1.0,,MEDITERRANEAN,France,10073.0,2204355,POINT (6.47338 43.62314),True,6.47338,43.62314,train,2204355
40531,2021,5.0,100.0,MEDITERRANEAN,France,9636.0,2205230,POINT (3.097682 43.129347),True,3.097682,43.129347,train,2205230
40578,2020,4.0,16.0,MEDITERRANEAN,France,1300.0,2207228,POINT (3.844195 43.48268),True,3.844195,43.48268,train,2207228
40584,2019,10.0,-inf,MEDITERRANEAN,France,7051.0,2207844,POINT (3.037667 42.743639),True,3.037667,42.743639,train,2207844
40590,2017,1.0,,MEDITERRANEAN,France,1736.0,2208678,POINT (5.68275 43.23673),True,5.68275,43.23673,train,2208678
40600,2020,4.0,200.0,MEDITERRANEAN,France,868.0,2210129,POINT (6.107932 43.148105),True,6.107932,43.148105,train,2210129
40631,2021,5.0,250.0,MEDITERRANEAN,France,791.0,2211501,POINT (3.446629 44.089169),True,3.446629,44.089169,train,2211501
40635,2019,0.0,8.0,MEDITERRANEAN,France,8033.0,2211882,POINT (3.536817 44.169125),True,3.536817,44.169125,train,2211882
40647,2017,1.0,,MEDITERRANEAN,Spain,4498.0,2213872,POINT (2.58124 42.39032),True,2.58124,42.39032,train,2213872
40665,2020,3.0,16.0,MEDITERRANEAN,France,2926.0,2214889,POINT (3.841152 43.480213),True,3.841152,43.480213,train,2214889
40673,2020,6.0,400.0,CONTINENTAL,France,963.0,2217300,POINT (2.854486 43.602194),True,2.854486,43.602194,train,2217300
40690,2018,1.0,,MEDITERRANEAN,France,2120.0,2219799,POINT (2.43726 43.1809),True,2.43726,43.1809,train,2219799
40729,2021,5.0,250.0,MEDITERRANEAN,France,2634.0,2222210,POINT (4.612618 43.967783),True,4.612618,43.967783,train,2222210
40745,2021,10.0,1.0,MEDITERRANEAN,France,4126.0,2222797,POINT (5.05196 43.3313),True,5.05196,43.3313,train,2222797
40772,2021,4.0,16.0,MEDITERRANEAN,France,1160.0,2224950,POINT (2.890091 43.051596),True,2.890091,43.051596,train,2224950
40794,2019,1.0,,MEDITERRANEAN,France,476.0,2225446,POINT (5.58228 43.63556),True,5.58228,43.63556,train,2225446
40806,2017,1.0,,MEDITERRANEAN,France,11193.0,2225710,POINT (4.02966 43.88677),True,4.02966,43.88677,train,2225710
40836,2020,10.0,100.0,MEDITERRANEAN,France,7576.0,2229153,POINT (6.50103 43.1588),True,6.50103,43.1588,train,2229153
40851,2018,0.0,-inf,MEDITERRANEAN,France,4265.0,2229435,POINT (4.831736 44.035469),True,4.831736,44.035469,train,2229435
40854,2020,10.0,80.0,MEDITERRANEAN,France,2356.0,2230688,POINT (5.14838 44.1686),True,5.14838,44.1686,train,2230688
40877,2017,0.0,4.0,MEDITERRANEAN,France,3839.0,2230731,POINT (5.602472 43.238079),True,5.602472,43.238079,train,2230731
40879,2018,1.0,,MEDITERRANEAN,France,3043.0,2232372,POINT (2.24124 42.92936),True,2.24124,42.92936,train,2232372
40915,2021,5.0,50.0,MEDITERRANEAN,France,6492.0,2233210,POINT (3.191198 43.50369),True,3.191198,43.50369,train,2233210
40945,2017,0.0,50.0,MEDITERRANEAN,France,1304.0,2233662,POINT (5.21979 43.33109),True,5.21979,43.33109,train,2233662
40952,2021,10.0,2.0,MEDITERRANEAN,France,3140.0,2234515,POINT (6.32138 43.1973),True,6.32138,43.1973,train,2234515
40971,2021,6.0,200.0,MEDITERRANEAN,France,9702.0,2234967,POINT (7.136674 43.732165),True,7.136674,43.732165,train,2234967
41025,2017,0.0,-inf,MEDITERRANEAN,France,6205.0,2234999,POINT (3.641151 44.224741),True,3.641151,44.224741,train,2234999
41060,2018,0.0,16.0,MEDITERRANEAN,France,9696.0,2236589,POINT (3.016312 42.795689),True,3.016312,42.795689,train,2236589
41067,2020,3.0,4.0,MEDITERRANEAN,France,5980.0,2237167,POINT (3.734787 43.666862),True,3.734787,43.666862,train,2237167
41083,2017,0.0,5.0,MEDITERRANEAN,France,1770.0,2237450,POINT (5.209836 44.053192),True,5.209836,44.053192,train,2237450
41100,2019,1.0,,CONTINENTAL,France,8818.0,2237493,POINT (3.42507 44.77582),True,3.42507,44.77582,train,2237493
41126,2021,5.0,16.0,MEDITERRANEAN,France,3387.0,2237731,POINT (3.820086 43.611346),True,3.820086,43.611346,train,2237731
41144,2017,1.0,,MEDITERRANEAN,France,5721.0,2237950,POINT (5.6357 43.27416),True,5.6357,43.27416,train,2237950
41170,2017,0.0,150.0,MEDITERRANEAN,France,476.0,2239320,POINT (5.519512 43.320319),True,5.519512,43.320319,train,2239320
41188,2021,10.0,20.0,MEDITERRANEAN,France,6313.0,2239336,POINT (4.39109 43.4639),True,4.39109,43.4639,train,2239336
41198,2020,4.0,50.0,MEDITERRANEAN,France,6836.0,2241533,POINT (2.970391 43.043655),True,2.970391,43.043655,train,2241533
41235,2021,5.0,250.0,MEDITERRANEAN,France,4003.0,2241795,POINT (4.405957 44.169313),True,4.405957,44.169313,train,2241795
41245,2017,0.0,-inf,MEDITERRANEAN,France,981.0,2241797,POINT (3.735635 44.113606),True,3.735635,44.113606,train,2241797
41254,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2242010,POINT (3.521093 43.32045),True,3.521093,43.32045,train,2242010
41255,2018,0.0,-inf,MEDITERRANEAN,France,2120.0,2242082,POINT (5.445011 43.26956),True,5.445011,43.26956,train,2242082
41276,2020,3.0,200.0,MEDITERRANEAN,France,9261.0,2243075,POINT (5.930362 43.275129),True,5.930362,43.275129,train,2243075
41319,2020,10.0,-inf,MEDITERRANEAN,France,3935.0,2243277,POINT (4.76138 44.2104),True,4.76138,44.2104,train,2243277
41339,2017,0.0,100.0,MEDITERRANEAN,France,3669.0,2244586,POINT (5.568394 43.181288),True,5.568394,43.181288,train,2244586
41356,2021,10.0,200.0,MEDITERRANEAN,France,1254.0,2246425,POINT (5.672464 43.222723),True,5.672464,43.222723,train,2246425
41380,2018,1.0,,MEDITERRANEAN,France,3937.0,2248009,POINT (4.48104 43.98672),True,4.48104,43.98672,train,2248009
41398,2017,0.0,15.0,MEDITERRANEAN,France,6911.0,2250811,POINT (5.211486 44.056472),True,5.211486,44.056472,train,2250811
41411,2020,10.0,10.0,MEDITERRANEAN,France,10108.0,2251365,POINT (6.910997 43.508852),True,6.910997,43.508852,train,2251365
41433,2018,10.0,50.0,MEDITERRANEAN,France,4902.0,2251733,POINT (5.598006 43.660673),True,5.598006,43.660673,train,2251733
41443,2019,10.0,-inf,MEDITERRANEAN,France,11157.0,2252557,POINT (6.583587 43.209123),True,6.583587,43.209123,train,2252557
41455,2020,10.0,8.0,MEDITERRANEAN,France,2282.0,2252779,POINT (7.121146 43.824929),True,7.121146,43.824929,train,2252779
41469,2017,0.0,100.0,MEDITERRANEAN,France,4029.0,2253304,POINT (6.110342 43.033162),True,6.110342,43.033162,train,2253304
41482,2021,5.0,250.0,MEDITERRANEAN,France,11157.0,2254906,POINT (3.80805 43.792236),True,3.80805,43.792236,train,2254906
41493,2020,10.0,50.0,MEDITERRANEAN,France,2932.0,2255062,POINT (6.50231 43.1904),True,6.50231,43.1904,train,2255062
41522,2018,0.0,4.0,ALPINE,France,6497.0,2255958,POINT (6.83783 44.311709),True,6.83783,44.311709,train,2255958
41541,2020,4.0,16.0,MEDITERRANEAN,France,423.0,2256198,POINT (7.035983 43.791299),True,7.035983,43.791299,train,2256198
41573,2021,10.0,20.0,MEDITERRANEAN,France,4184.0,2257046,POINT (5.576694 43.173207),True,5.576694,43.173207,train,2257046
41590,2017,0.0,-inf,MEDITERRANEAN,France,7318.0,2257150,POINT (3.866545 44.140129),True,3.866545,44.140129,train,2257150
41607,2020,11.0,250.0,MEDITERRANEAN,France,146.0,2258391,POINT (3.913206 43.562078),True,3.913206,43.562078,train,2258391
41621,2020,10.0,20.0,MEDITERRANEAN,France,3837.0,2258936,POINT (3.82444 43.4655),True,3.82444,43.4655,train,2258936
41630,2020,4.0,400.0,MEDITERRANEAN,France,7536.0,2259335,POINT (3.619179 43.856999),True,3.619179,43.856999,train,2259335
41646,2017,0.0,16.0,MEDITERRANEAN,France,1702.0,2259916,POINT (3.345363 43.274088),True,3.345363,43.274088,train,2259916
41668,2020,3.0,16.0,MEDITERRANEAN,France,8661.0,2260938,POINT (4.020092 43.554876),True,4.020092,43.554876,train,2260938
41672,2021,5.0,4.0,MEDITERRANEAN,France,154.0,2261563,POINT (6.388921 43.269856),True,6.388921,43.269856,train,2261563
41686,2019,10.0,200.0,MEDITERRANEAN,France,9572.0,2261946,POINT (6.11168 43.0962),True,6.11168,43.0962,train,2261946
41714,2019,1.0,,MEDITERRANEAN,France,10364.0,2262645,POINT (4.25394 43.90103),True,4.25394,43.90103,train,2262645
41747,2020,6.0,16.0,MEDITERRANEAN,France,2474.0,2262897,POINT (7.112775 43.76726),True,7.112775,43.76726,train,2262897
41755,2021,10.0,100.0,MEDITERRANEAN,France,7192.0,2263062,POINT (5.71217 43.54153),True,5.71217,43.54153,train,2263062
41775,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,2263435,POINT (3.516399 43.319078),True,3.516399,43.319078,train,2263435
41776,2019,1.0,,MEDITERRANEAN,France,6684.0,2264793,POINT (6.25712 43.7212),True,6.25712,43.7212,train,2264793
41795,2021,10.0,2.0,MEDITERRANEAN,France,8091.0,2264940,POINT (6.29992 43.2173),True,6.29992,43.2173,train,2264940
41799,2017,0.0,6.0,MEDITERRANEAN,France,2420.0,2266083,POINT (5.652896 43.631277),True,5.652896,43.631277,train,2266083
41823,2017,0.0,3.0,MEDITERRANEAN,France,4130.0,2266284,POINT (4.329229 43.457065),True,4.329229,43.457065,train,2266284
41843,2018,10.0,3.0,MEDITERRANEAN,France,4059.0,2267251,POINT (5.336994 43.214626),True,5.336994,43.214626,train,2267251
41851,2021,5.0,250.0,MEDITERRANEAN,France,2421.0,2267521,POINT (4.071214 43.907706),True,4.071214,43.907706,train,2267521
41869,2020,10.0,50.0,MEDITERRANEAN,France,11222.0,2268935,POINT (3.043451 42.841836),True,3.043451,42.841836,train,2268935
41879,2020,6.0,16.0,MEDITERRANEAN,France,3722.0,2269106,POINT (6.423385 43.269316),True,6.423385,43.269316,train,2269106
41901,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,2269165,POINT (3.518251 43.318179),True,3.518251,43.318179,train,2269165
41902,2021,5.0,50.0,MEDITERRANEAN,France,10305.0,2269744,POINT (2.890132 43.051326),True,2.890132,43.051326,train,2269744
41932,2019,10.0,-inf,MEDITERRANEAN,France,5166.0,2270709,POINT (6.96702 43.9054),True,6.96702,43.9054,train,2270709
41974,2018,10.0,16.0,MEDITERRANEAN,France,9877.0,2272474,POINT (3.037604 42.755365),True,3.037604,42.755365,train,2272474
41978,2020,10.0,-inf,MEDITERRANEAN,France,2839.0,2272787,POINT (6.48471 43.1686),True,6.48471,43.1686,train,2272787
41988,2020,3.0,50.0,MEDITERRANEAN,France,6374.0,2274289,POINT (3.827216 43.468448),True,3.827216,43.468448,train,2274289
41997,2018,10.0,-inf,MEDITERRANEAN,France,146.0,2275097,POINT (4.858463 43.664063),True,4.858463,43.664063,train,2275097
42005,2021,5.0,250.0,MEDITERRANEAN,France,11120.0,2275304,POINT (3.610149 43.929615),True,3.610149,43.929615,train,2275304
42023,2021,4.0,-inf,MEDITERRANEAN,France,5242.0,2275351,POINT (6.973689 43.650373),True,6.973689,43.650373,train,2275351
42051,2021,5.0,50.0,MEDITERRANEAN,France,6874.0,2275521,POINT (2.942372 43.045646),True,2.942372,43.045646,train,2275521
42072,2021,10.0,3.0,MEDITERRANEAN,France,6217.0,2275652,POINT (6.34378 43.221),True,6.34378,43.221,train,2275652
42093,2020,3.0,1.0,MEDITERRANEAN,France,5301.0,2277420,POINT (7.101844 43.789841),True,7.101844,43.789841,train,2277420
42114,2017,0.0,16.0,MEDITERRANEAN,France,245.0,2277923,POINT (3.348454 43.272216),True,3.348454,43.272216,train,2277923
42129,2019,10.0,10.0,MEDITERRANEAN,France,3913.0,2278157,POINT (3.517328 44.106645),True,3.517328,44.106645,train,2278157
42145,2021,10.0,30.0,MEDITERRANEAN,France,7212.0,2279155,POINT (6.90424 43.44473),True,6.90424,43.44473,train,2279155
42155,2020,10.0,30.0,MEDITERRANEAN,France,3423.0,2280607,POINT (2.276 43.164444),True,2.276,43.164444,train,2280607
42163,2017,0.0,-inf,MEDITERRANEAN,France,2474.0,2282897,POINT (3.850714 44.099577),True,3.850714,44.099577,train,2282897
42177,2021,10.0,50.0,MEDITERRANEAN,France,2634.0,2283158,POINT (4.7576 43.5806),True,4.7576,43.5806,train,2283158
42196,2017,10.0,100.0,MEDITERRANEAN,France,245.0,2285172,POINT (3.030806 42.861861),True,3.030806,42.861861,train,2285172
42211,2021,6.0,20.0,MEDITERRANEAN,France,4719.0,2286288,POINT (5.195282 43.365371),True,5.195282,43.365371,train,2286288
42219,2021,10.0,40.0,MEDITERRANEAN,France,963.0,2286562,POINT (2.304333 42.869833),True,2.304333,42.869833,train,2286562
42232,2021,4.0,16.0,MEDITERRANEAN,France,8661.0,2287824,POINT (4.044203 43.557321),True,4.044203,43.557321,train,2287824
42240,2019,1.0,,MEDITERRANEAN,France,9458.0,2287995,POINT (6.03109 43.29728),True,6.03109,43.29728,train,2287995
42258,2017,0.0,20.0,MEDITERRANEAN,France,3900.0,2288844,POINT (5.646919 43.540469),True,5.646919,43.540469,train,2288844
42268,2019,0.0,50.0,MEDITERRANEAN,France,5704.0,2289374,POINT (3.375313 44.057424),True,3.375313,44.057424,train,2289374
42290,2019,0.0,9.0,MEDITERRANEAN,France,1431.0,2289608,POINT (4.494753 44.303036),True,4.494753,44.303036,train,2289608
42321,2021,6.0,200.0,MEDITERRANEAN,France,8549.0,2291191,POINT (7.066239 43.783887),True,7.066239,43.783887,train,2291191
42362,2021,5.0,50.0,MEDITERRANEAN,France,8746.0,2292599,POINT (5.696524 43.293548),True,5.696524,43.293548,train,2292599
42382,2020,10.0,30.0,MEDITERRANEAN,France,6555.0,2293524,POINT (4.944 44.24812),True,4.944,44.24812,train,2293524
42399,2018,10.0,20.0,MEDITERRANEAN,France,9468.0,2295066,POINT (3.796915 43.766748),True,3.796915,43.766748,train,2295066
42403,2019,10.0,30.0,MEDITERRANEAN,France,6560.0,2295470,POINT (6.11343 43.0956),True,6.11343,43.0956,train,2295470
42459,2017,0.0,2.0,MEDITERRANEAN,France,2325.0,2295784,POINT (4.77867 43.350142),True,4.77867,43.350142,train,2295784
